,marca,nombre,version,link_contacto,nombre_contacto,ubicacion,segmento,ano,combustible,kilometraje,precio,permuta_por_menor,permuta_por_mayor,ultima_actualizacion,provincia,visitas,equipamiento,comentarios_vendedor,day,Volante regulable,Faros regulables desde el interior,Sistema de frenado automático,Caja automática,Butacas calefaccionadas,GPS,Espejo central antideslumbrante,Frenos ABS,No Especificado,Butacas de cuero,Motor Turbo,Anclaje de asientos infantiles (Isofix),Dirección asistida,Comandos en el volante / satelital,Sensor de luz,Llantas de Aleación,Computadora de abordo,Frenos de disco en las cuatro ruedas,Control de estabilidad (ESP),Airbags,Sensor de estacionamiento,Volante de cuero,Sensor de lluvia,Entrada USB / Auxiliar,Espejos exteriores retractiles eléctricos,Sistema de alerta de ángulo muerto,Faros direccionales,Rueda de auxilio de igual medida,Espejos eléctricos,Traba para niños,Reproduce CD / DVD,Aire acondicionado,Alarma,Control de velocidad crucero,Cierre centralizado,Camara de estacionamiento trasera,Sistema de sonido de alto rendimiento,Techo panoramico o corredizo,Vidrios eléctricos,Asistente de arranque en pendientes,Doble tracción / 4x4,Control de tracción,Butacas eléctricas,Cierre de puertas y encendido sin llave,Control de presion de neumáticos,Climatizador automático,Limpia/lava faros,Bluetooth,Faros antiniebla,Faros de Xenon,Estacionamiento automático
374,Chevrolet,Chevrolet Onix, JOY+ 1.4 LS 98cv (L17),,Gabriela,"Mendoza, Capital",Autos Usados,2017,Nafta,74000 Km,$ 2.200.000,SI,NO,Hace 7 días,Mendoza,240,"Aire acondicionado, Cierre centralizado, Vidrios eléctricos, Alarma, Frenos ABS, Airbags, Rueda de auxilio de igual medida, Entrada USB / Auxiliar, Bluetooth","Excelente estado! Única Mano, dueño directo",2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
375,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Boss Cars,"Córdoba, Capital",Autos Usados,2016,Nafta,65000 Km,$ 2.290.000,SI,NO,Antes de Ayer,Córdoba,429,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Recibimos tu usado al mejor precio.Entrega mínima $1.140.000 y saldo hasta 60 cuotas.$2.220.000 precio contado$2.280.000 precio permuta/credito,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
376,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 4ptas 153cv,,Mika Automotora,"Mendoza, San Rafael",Autos Usados,2017,Nafta,72400 Km,$ 4.090.000,SI,SI,Ayer,Mendoza,550,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros direccionales, Techo panoramico o corredizo, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Ninguno,2022-06-11,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
377,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Gema Automotores,"Mendoza, Capital",Autos Usados,2013,Nafta,123000 Km,$ 2.800.000,SI,NO,Hoy,Mendoza,735,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",MENDOCINA. UNICA MANO. IMPECABLE. NADA PARA HACERLE!! PERMUTO. FINANCIO CON DNI DE 6 A 48 CUOTAS FIJAS Y EN PESOS.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
378,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 4ptas 153cv,,German,"Mendoza, Capital",Autos Usados,2019,Nafta,60000 Km,$ 4.200.000,SI,SI,Hace 13 días,Mendoza,679,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros direccionales, Techo panoramico o corredizo, Caja automática, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Dueña vende. Único por su estado. Inmaculado. Digno de ver.  Escucho oferta de contado. 4 cubiertas nuevas, recién puestas",2022-06-11,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
379,Chevrolet,Chevrolet Spin, LT 1.8 8V MT 5AS 105cv,,G&G Automotora,"Mendoza, Guaymallén",Autos Usados,2016,GNC,81350 Km,$ 2.680.000,SI,SI,Ayer,Mendoza,518,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Sensor de estacionamiento, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth","° G&G AUTOMOTORA° Equipada con ""GNC""° Impecable estado° Se reciben permutas ° No dude en contactarnos!° Realizamos financiación en cuotas ""fijas y en pesos""° Atención personalizada para probar el vehículo.""PRECIO ÚNICAMENTE DE CONTADO, PERMUTA Y FINANCIACIÓN, CONSULTAR""",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
380,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Usados Seleccionados Chexa,"Córdoba, Capital",Autos Usados,2017,Nafta,57800 Km,$ 3.750.000,SI,SI,Hace 8 días,Córdoba,371,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
381,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 5ptas 153cv,,Diego,"Mendoza, Guaymallén",Autos Usados,2017,Nafta,80000 Km,$ 3.300.000,NO,SI,Hace 3 días,Mendoza,679,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Faros antiniebla, Techo panoramico o corredizo, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Unica mano, todos los services realizados, excelente confort y andar, todo cuero, pantalla tactil de 8...",2022-06-11,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
382,Chevrolet,Chevrolet Tracker, 1.8 4x2,http://www.vianorteautomotores.com.ar/,Vía Norte Autos ,"Mendoza, Guaymallén",Autos Usados,2014,Nafta,110000 Km,$ 2.900.000,SI,SI,Hoy,Mendoza,441,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
383,Chevrolet,Chevrolet Sonic, LT 1.6 MT 5ptas 115cv,,Belmonte Autos,"Mendoza, Guaymallén",Autos Usados,2013,Nafta,84000 Km,$ 1.800.000,SI,NO,Ayer,Mendoza,900,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Sensor de lluvia, Alarma, Frenos ABS, Airbags, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Vendo impecable chevrolet sonic lt, motor 1.6 nafta modelo 2013, 84 mil km, full. .....CON TU COMPRA, DE REGALO, CAMBIO DE ACEITE Y FILTRO.......RECIBO PERMUTAFINANCIO CON DNI HASTA EL 50%",2022-06-11,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
384,Chevrolet,Chevrolet Onix, JOY 1.4 LS 98cv (L17),,AB Automotores,"Córdoba, Capital",Autos Usados,2016,Nafta,72000 Km,$ 1.990.000,SI,SI,Hace 22 días,Córdoba,425,"Aire acondicionado, Dirección asistida, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",". Chevrolet ONIX Joy LS 2016 motor 1.4, excelente estado general.Financiación:.Prendaria solo con DNI entregando $1.290.000 + cuotas fijas.Financiación bancaría..Consultanos por otras formas de financiación.Recibimos tarjetas de crédito plan ahora 12 y ahora 18.Recibimos menor valor.Más info por privado",2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385,Chevrolet,Chevrolet Cruze, LT 1.8 4ptas 141cv,,AB Automotores,"Córdoba, Capital",Autos Usados,2016,Nafta,70400 Km,$ 2.690.000,SI,SI,Hace 22 días,Córdoba,622,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",".Chevrolet CRUZE LT motor nafta 1.8 141cv, única mano, exclente estado, 70.400 kms, cubiertas nuevas, auxilio sin pisar.Recibimos usados.Financiación:.Prendaria solo con DNI entregando $1.390.000 + cuotas fijas.Bancaria (UVA ó fija).Consultanos por otras formas de financiación.Recibimos tarjetas de crédito plan ahora 12 y ahora 18.Más info por privado",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
386,Chevrolet,Chevrolet Sonic, LT 1.6 MT 5ptas 115cv,https://www.motoranch.com.ar/web/,Moto Ranch ,"Córdoba, Capital",Autos Usados,2015,Nafta,108000 Km,$ 2.100.000,SI,NO,Ayer,Córdoba,501,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Sensor de lluvia, Alarma, Frenos ABS, Airbags, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Financiación Exclusiva con Tasas 6,5% TNALínea de Préstamos “DE UNA!”Préstamos Prendarios y PersonalesCalificación de Préstamos Inmediata Solo con DNI MOTO RANCHEntra un Cliente, Sale un AmigoDesde 1992 La Mejor Onda SiempreAutos Usados Seleccionados y 0km MultimarcaPara ver Nuestro Stock de Vehículos Actualizado con más de 20 Fotos por Vehículo con sus Respectivos Precios, ingresá a Nuestra Página WebSeguinos en las Redes Sociales para ver el Mejor Contenido MultimediaAutos, Arte y HumorAv. Sagrada Familia 484, Córdoba Capital0351-485 8787351-7549390Visitá MOTO RANCH para Descubrir el Mejor Lugar para la Compra de tu Próximo Vehículo Nuevo o Usado con más de 5.500 m2 destinados a hacer de tu Visita una Experiencia ÚnicaPrestigio, Seriedad y TrayectoriaAtendido Exclusivamente por sus DueñosHonestidad y Transparencia Probados Desde 1992",2022-06-11,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
387,Chevrolet,Chevrolet Sonic, LT 1.6 MT 5ptas 115cv,,Ariel Quiroga Autos,"Mendoza, Godoy Cruz",Autos Usados,2016,Nafta,72400 Km,$ 1.790.000,SI,SI,Hoy,Mendoza,1637,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Sensor de lluvia, Alarma, Frenos ABS, Airbags, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
388,Chevrolet,Chevrolet Tracker, LTZ+ 1.8 AT 4x4,,Leonardo,"Mendoza, Capital",Autos Usados,2015,Nafta,78000 Km,$ 2.900.000,NO,NO,Antes de Ayer,Mendoza,446,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Techo panoramico o corredizo, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Tracker excelente estado , llantas de aleacion de 18"" , titular , asiento de cuero , completisima",2022-06-11,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0
389,Chevrolet,Chevrolet Onix, JOY 1.4 4ptas Black Plus 98cv (L19),,Giumati Automotores,"Mendoza, Godoy Cruz",Autos Usados,2020,Nafta,36735 Km,$ 2.950.000,SI,SI,Ayer,Mendoza,558,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","UNIC MANO, EXCELENTE POR DEONDE LO MIRES, SIN DETALLES, CUBIERTAS EN MUY BUEN ESTADO, FUNCIONANDO PERFECTAMENTE, LISTO PARA TRANSFERIR.-Con una trayectoria de mas de 10 años, atendida por su dueño, disponemos un stock importante de vehículos usados seleccionados, UTILITARIOS, SUV, DOBLE CABINA, VEHICULOS DE ALTA GAMA.--Te ofrecemos un trato personalizado, de la mano de nuestro personal especializado y capacitado en atención.--Financiación del tan solo con tu DNI COMO REQUISITO-Contamos con diferentes planes de financiación, PERSONALES, PROPIOS, BANCARIOS Y PRENDARIOS-Recibimos tu usado como parte de pago, con la mejor cotización.--Test de manejo en el vehículo q elijas.--Cobertura de seguro desde el momento que retiras, con el mejor precio de mercado.--Gestoria del Automotor en cualquier parte del país.-******** CONSULTA PARA DEJAR TU VEHICULO EN CONSIGNACION, SIN COMISION********TE ESPERAMOS EN NUESTRO SALON DE VENTA, TU CONSULTA NOS AGRADA",2022-06-11,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
390,Chevrolet,Chevrolet Cruze, II LT 1.4T 5ptas 153cv,,Ferrero Automotores,"Córdoba, Río Segundo",Autos Usados,2018,Nafta,75000 Km,$ 3.810.000,SI,SI,Hace 3 días,Córdoba,639,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Chevrolet | Cruze | LT 5P | 2018Km: 75.000 | Motor: 1.4 Turbo NaftaCaracterísticas Destacadas:Única mano, 100% original, sin detalles de ningún tipo, todos los servís, 80% de cubiertas.Posee tapizado cuero, pack eléctrico completo, velocidad crucero, pantalla, etc etc.-Visitá nuestra WEB, te ofrecemos más de 50 unidades seleccionadas, en excelente estado. Para una inversión segura y confiable. Con más de 30 fotos por unidad, videos y precios actualizados.-Ciudad de Oncativo (Prov. de Córdoba) – -Financiación Prendaria sólo con DNI hasta en 48 meses, entregando el 50% del valor de la unidad - Cuotas FIJAS y en pesos, aprobación en 48hs. Pedí tú presupuesto!-Recibimos tu Auto como parte de pago - Te lo cotizamos por WhatsApp! -Carpeta al día y lista para transferir en el momento- Seriedad y Garantía en la documentación, con GESTORIA PROPIA – (entregas de unidades en el día).-Somos “FERRERO Automotores” – Referente Zonal en la comercialización de Autos usados y nuevos, con más de 20 años de trayectoria. Te bridamos la seguridad que necesitas y te facilitamos el proceso completo. Somos de confianza, más de 4,5 estrellas en Google y más de 200 calificaciones positivas en nuestras redes, avalan nuestro servicio de calidad.Vení a Ferrero Automotores, comprá seguro y volvé manejando... Nosotros nos encargamos de todo. Hacemos la diferencia!",2022-06-11,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
391,Chevrolet,Chevrolet Cobalt, LT 1.8 N 8V MT 105cv,,Daniel,"Mendoza, Godoy Cruz",Autos Usados,2013,GNC,130000 Km,$ 1.380.000,SI,SI,Ayer,Mendoza,949,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth",COBALT 1.8 LT FULL GNC GRANDE 5TA GENERACIÓN TITULAR TRANSFERENCIA INCLUIDA MENDOCINO EXCELENTE PERMUTO MENOR FINANCIACIÓN.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
392,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Giumati Automotores,"Mendoza, Godoy Cruz",Autos Usados,2014,Nafta,110000 Km,$ 3.530.000,SI,SI,Ayer,Mendoza,316,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","EXCELENTE, SIN DETALLES, CUBIERTAS NUEVAS, IMPECABLE POR DONDE LO MIRES, MENDOCINO LISTO PARA TRANSFERIR,FUNCIONANDO TODO MUY BIEN, DIGNO DE VER.-GIUMATI AUTOMOTORESCon una trayectoria de mas de 10 años, atendida por su dueño, disponemos un stock importante de vehículos usados seleccionados, UTILITARIOS, SUV, DOBLE CABINA, VEHICULOS DE ALTA GAMA.--Te ofrecemos un trato personalizado, de la mano de nuestro personal especializado y capacitado en atención.--Financiación del tan solo con tu DNI COMO REQUISITO-Contamos con diferentes planes de financiación, PERSONALES, PROPIOS, BANCARIOS Y PRENDARIOS-Recibimos tu usado como parte de pago, con la mejor cotización.--Test de manejo en el vehículo q elijas.--Cobertura de seguro desde el momento que retiras, con el mejor precio de mercado.--Gestoria del Automotor en cualquier parte del país.-******** CONSULTA PARA DEJAR TU VEHICULO EN CONSIGNACION, SIN COMISION********TE ESPERAMOS EN NUESTRO SALON DE VENTA, TU CONSULTA NOS AGRADA",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
393,Chevrolet,Chevrolet Prisma, LS 1.4 MT JOY 98cv (L17),,Nihuil Motor S.A.,"Mendoza, Guaymallén",Autos Usados,2018,Nafta,41000 Km,$ 2.750.000,SI,SI,Ayer,Mendoza,628,"Aire acondicionado, Dirección asistida, Volante regulable, Espejo central antideslumbrante, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 4ptas 153cv,,Ferrero Automotores,"Córdoba, Río Segundo",Autos Usados,2018,Nafta,80000 Km,$ 4.040.000,SI,SI,Hace 3 días,Córdoba,511,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros direccionales, Techo panoramico o corredizo, Caja automática, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Chevrolet | Cruze |  LTZ Automat | Año: 2018Km: 80.000 | Motor: 1.4 Turbo NaftaCaracterísticas Destacadas:De único dueño, cubiertas al 80%, todos los servís, caja automática, tapizado cuero camel, pack eléctrico completo, polarizado, SIN detalles!.-Visitá nuestra WEB, te ofrecemos más de 50 unidades seleccionadas, en excelente estado. Para una inversión segura y confiable. Con más de 30 fotos por unidad, videos y precios actualizados.-Ciudad de Oncativo (Prov. de Córdoba) – -Financiación Prendaria sólo con DNI hasta en 48 meses, entregando el 50% del valor de la unidad - Cuotas FIJAS y en pesos, aprobación en 48hs. Pedí tú presupuesto!-Recibimos tu Auto como parte de pago - Te lo cotizamos por WhatsApp! -Carpeta al día y lista para transferir en el momento- Seriedad y Garantía en la documentación, con GESTORIA PROPIA – (entregas de unidades en el día).-Somos “FERRERO Automotores” – Referente Zonal en la comercialización de Autos usados y nuevos, con más de 20 años de trayectoria. Te bridamos la seguridad que necesitas y te facilitamos el proceso completo.Somos de confianza, más de 4,5 estrellas en Google y más de 200 calificaciones positivas en nuestras redes, avalan nuestro servicio de calidad.Vení a Ferrero Automotores, comprá seguro y volvé manejando... Nosotros nos encargamos de todo. Hacemos la diferencia!",2022-06-11,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
